district,rooftopsNearby,closestRooftop,featuresCount,area,CurrentValue 2013,CurrentValue 2014,CurrentValue 2015,CurrentValue 2016,CurrentValue 2017,ndvi 2013,greeniness 2013,dmap 2013,ndvi 2014,greeniness 2014,dmap 2014,ndvi 2015,greeniness 2015,dmap 2015,ndvi 2017,greeniness 2017,dmap 2017,ndvi 2016,greeniness 2016,dmap 2016,date,year,e-year
中山區B0679,6,85.24101984848126,27,2974.410903610262,9767411,10836965,11406052,11204321,10975610,0.12196282297372818,0.19237353359610046,0.07302983105182648,0.1252163201570511,0.18969610747020546,0.06818107515573502,0.2044149488210678,0.4270891153765422,0.1547636240720749,0.1391725093126297,0.30361265946777993,0.08375819027423859,0.17179372906684875,0.36535088742216104,0.11926090717315674,102.1.23,102,2013
中山區B0685,3,209.13771094952702,10,1243.4644961876986,5463295,6063643,6527869,6442901,6320342,0.41323086619377136,0.2249247848496863,0.41616716980934143,0.4151829779148102,0.2210812323623388,0.4123656153678894,0.5039485096931458,0.3155094806073186,0.5242903828620911,0.41096624732017517,0.20037082818294188,0.42021363973617554,0.45745736360549927,0.25794015439513024,0.4722520112991333,102.2.4,102,2013
中山區B0696,1,210.78672185927584,34,1756.021044608202,6787226,7572753,8050281,7908491,7804175,0.2395433485507965,0.25963103761923645,0.16501154005527496,0.24490752816200256,0.2533549455418989,0.16772162914276123,0.3209552764892578,0.2743615458171047,0.2725960314273834,0.18818247318267822,0.293024232105791,0.1615224927663803,0.254568874835968,0.28369288896144784,0.21705925464630127,102.3.22,102,2013
中山區B0704,1,211.997916200102,27,4275.8734441322495,7806000,8617000,9235000,9038000,8887000,0.2873125374317169,0.43657205494787416,0.23474590480327606,0.29107213020324707,0.4381626513048954,0.24493785202503204,0.18683910369873047,0.42845581547216455,0.15897567570209503,0.15269958972930908,0.281281339645964,0.1052592322230339,0.16976934671401978,0.3548685775590643,0.13211745023727417,102.4.2,102,2013
中山區B0705,3,64.43721969757671,11,1329.8518889350587,5032737,5626848,5999056,5872977,5775038,0.24806539714336395,0.10221097558131399,0.2064906656742096,0.25088974833488464,0.10173053152039555,0.21101056039333344,0.4772045612335205,0.19152459360496302,0.4017585217952728,0.2534808814525604,0.11412412248991301,0.2475079894065857,0.36534273624420166,0.15282435804743802,0.32463324069976807,102.4.9,102,2013
中山區B0707,1,215.9730739932684,5,779.4768444854437,1350000,1540000,1665000,1635000,1600000,0.43909788131713867,0.42505772325489194,0.3983394503593445,0.44124355912208557,0.4192597429857499,0.39858198165893555,0.441005676984787,0.267796254402127,0.4409123659133911,0.22782844305038452,0.36420458520885324,0.3052872121334076,0.33441704511642456,0.3160004198054901,0.37309980392456055,102.4.9,102,2013
中山區B0718,3,163.45775461730494,11,1708.33310569588,3058000,3487000,3740000,3685000,3630000,0.243676096200943,0.2755929752547986,0.23489749431610107,0.24566784501075745,0.276738111341745,0.24033164978027344,0.4191361367702484,0.3706859155258064,0.38550272583961487,0.2717890739440918,0.2479534482356508,0.2916482090950012,0.3454626202583313,0.30931968188072856,0.33857548236846924,102.4.23,102,2013
中山區B0726,2,103.69579355255173,25,1561.5650387996448,8695633,9700561,10446307,10285618,10137540,0.24118058383464813,0.19124705553093732,0.14886069297790527,0.24456702172756195,0.18845301676889709,0.14992886781692505,0.3162347972393036,0.29222660167455744,0.25659677386283875,0.16268162429332733,0.30900249551041353,0.11621148884296417,0.23945820331573486,0.3006145485924855,0.18640413880348206,102.5.31,102,2013
中山區B0746,2,247.13562753525483,22,1588.4422149826594,5720000,6358000,6776000,6666000,6578000,0.25991091132164,0.25297245609534247,0.21006366610527039,0.26311543583869934,0.25171537187769666,0.211323082447052,0.5629894733428955,0.11034354082608391,0.5001959204673767,0.3249014616012573,0.2054807938988269,0.2677566111087799,0.4439454674720764,0.1579121673624554,0.3839762806892395,102.7.4,102,2013
中山區B0771,6,31.08687226381935,7,1496.7083282227331,3320685,3700149,4109037,4057531,3981127,0.1918487697839737,0.10716468036476433,0.24634185433387756,0.19389882683753967,0.10491872099260677,0.2528558373451233,0.4444177448749542,0.13597033374536463,0.47499826550483704,0.268314003944397,0.21312591832450964,0.2917041778564453,0.3563658595085144,0.17454812603493713,0.38335120677948,102.9.30,102,2013
中山區B0779,2,141.77987112037482,16,2307.270624634399,4336000,4832000,5152000,5056000,4992000,0.2810574471950531,0.17292954264524105,0.2613755762577057,0.283881813287735,0.17129463348648458,0.2663409411907196,0.4463535249233246,0.2002845348321944,0.41589897871017456,0.11603190749883652,0.15041164260559273,0.11132542043924332,0.28119271993637085,0.17534808871889357,0.26361221075057983,102.10.18,102,2013
中山區B0781,1,211.1226477926114,25,1328.7476822447695,4222226,4701753,4999281,4911491,4843175,0.31681087613105774,0.3161555146115633,0.21924342215061188,0.3195512890815735,0.309972712643142,0.21988245844841003,0.45190194249153137,0.23430743755393332,0.4062667489051819,0.2515591084957123,0.35916458707465543,0.22286540269851685,0.3517305254936218,0.29673601231429436,0.31456607580184937,102.10.22,102,2013
中山區B0785,0,340.0128176951392,14,1128.9439808841626,3705000,4147000,4407000,4329000,4277000,0.32657602429389954,0.38870256781024787,0.3350677490234375,0.327497273683548,0.3860064836625697,0.3354875445365906,0.3773934841156006,0.21835482892926278,0.39534950256347656,0.2739020884037018,0.3468013153905357,0.30801594257354736,0.32564777135849,0.2825780721598993,0.35168272256851196,102.10.25,102,2013
中山區B0795,3,120.9515524802952,10,1516.3940545409823,4573804,5136245,5475176,5396932,5289451,0.4195699393749237,0.2555192760687548,0.40936633944511414,0.42097628116607666,0.25267159549408774,0.41458824276924133,0.3665391802787781,0.2628612076404599,0.42269280552864075,0.2566317617893219,0.27305781654500083,0.2984560430049896,0.3115854859352112,0.2679595120927304,0.3605744242668152,102.11.7,102,2013
中山區B0804,2,161.5344835884217,1,1311.447447669138,508865,566326,602944,591657,580369,0.23824194073677063,0.1538657088882151,0.1934347152709961,0.23994216322898865,0.15141684352916482,0.20015393197536469,0.4995778501033783,0.4060941763649509,0.3632250428199768,0.24767357110977173,0.3277118268535579,0.16150617599487305,0.3736256957054138,0.3669030016092544,0.2623656094074249,102.12.4,102,2013
中山區B0809,0,379.6558454332556,40,4213.331269542383,11326165,12633771,13732156,13518987,13283848,0.20883223414421082,0.487398838538144,0.19739720225334167,0.2130979299545288,0.48898010588427365,0.19923502206802368,0.22271613776683807,0.4139841873265387,0.2400844246149063,0.17094479501247406,0.31325652447699237,0.18062131106853485,0.19683046638965607,0.36362035590176556,0.21035286784172058,102.12.11,102,2013
中山區B0815,4,135.163293992664,18,1692.146156040106,7889285,8857285,9470577,9310341,9142643,0.22409451007843018,0.2734169834643282,0.21566574275493622,0.22584602236747742,0.2698206497656086,0.21301163733005524,0.3392518162727356,0.2272686988362059,0.37279194593429565,0.22954730689525604,0.27001189448888685,0.23419782519340515,0.2843995690345764,0.2486402966625464,0.3034948706626892,103.1.13,103,2014
中山區B0817,3,137.39588307589756,14,1825.0100270289747,3717838,4208418,4462885,4357123,4251361,0.14853884279727936,0.1998064230239989,0.19051006436347961,0.15175268054008484,0.19621008932527928,0.16793619096279144,0.4022529423236847,0.2640506565291415,0.29197704792022705,0.2969144284725189,0.1411992443501178,0.24894699454307556,0.3495836853981018,0.20262495043962964,0.2704620361328125,103.2.18,103,2014
中山區B0824,6,177.8559156692659,15,1771.5537839768604,4697658,5355775,5705449,5630449,5503891,0.2523474097251892,0.1319005527438953,0.17292721569538116,0.2551134526729584,0.13001376029106512,0.17877650260925293,0.24080508947372437,0.14505212584835694,0.23921683430671692,0.16040535271167755,0.2095995522074772,0.10059472173452377,0.20060521364212036,0.17732583902791707,0.16990578174591064,103.2.17,103,2014
中山區B0832,0,766.7113159262079,10,4171.8361801233705,2601276,2949382,3286971,3229957,3178951,0.25623759627342224,0.5572008302819693,0.2968491315841675,0.2605569362640381,0.5576882711010566,0.2954987585544586,0.28283461928367615,0.5006576952678592,0.3615318238735199,0.1732257455587387,0.45856753037759174,0.2694661617279053,0.22803017497062683,0.4796126128227255,0.3154990077018738,103.4.10,103,2014
中山區B0848,4,144.62954763517442,10,1203.7063549041798,3816273,4320707,4582773,4513480,4406259,0.1763579547405243,0.13505142617254004,0.17933623492717743,0.1797630488872528,0.13500244886535903,0.1802271604537964,0.27374351024627686,0.2414021503370105,0.3371994197368622,0.15077313780784607,0.2146628728689041,0.10426568984985352,0.21225832402706146,0.2280325116029573,0.22073255479335785,103.7.22,103,2014
中山區B0852,4,236.52010159077716,4,633.9793988141771,2408000,2636000,2808000,2760000,2704000,0.3625370264053345,0.2781444597336567,0.334808886051178,0.3640249967575073,0.2720362898523684,0.33507007360458374,0.34991255402565,0.16181169391515265,0.34000980854034424,0.2702334523200989,0.2581313991184085,0.28414300084114075,0.31007301807403564,0.20997154651678057,0.3120763897895813,103.7.22,103,2014
中山區B0856,2,224.4451042573556,16,1763.631161347432,4336000,4848000,5184000,5088000,4992000,0.3028220236301422,0.1945098770902815,0.2628472149372101,0.3051752746105194,0.1917251673391329,0.2636914849281311,0.457653284072876,0.11432936072952865,0.4041863977909088,0.2728968858718872,0.2511206474333559,0.24586141109466553,0.3652750849723816,0.18272500408144227,0.325023889541626,103.8.5,103,2014
中山區B0869,5,265.8614296454353,2,1164.7385976962255,1110894,1270040,1372666,1346794,1320345,0.2777969539165497,0.1391771812393591,0.1802784651517868,0.27994030714035034,0.13739534015905963,0.18542341887950897,0.3457214832305908,0.24152809198404737,0.3276931643486023,0.25221914052963257,0.18063997014716512,0.140991672873497,0.2989703118801117,0.21108403106560625,0.23434242606163025,103.9.26,103,2014
中山區B0871,5,131.6480402312145,24,2784.8946489129853,6096000,6720000,7176000,7056000,6960000,0.16133823990821838,0.18804254028966577,0.06687501817941666,0.16408564150333405,0.18399141730997973,0.06568089872598648,0.33695921301841736,0.31886092777013314,0.182769313454628,0.1836695671081543,0.24427315343890663,0.0743148997426033,0.260314404964447,0.28156704060451987,0.12854211032390594,103.10.13,103,2014
中山區B0881,1,281.8143974452631,22,3469.6032844219408,6518000,7273000,7895000,7737000,7619000,0.25831565260887146,0.15047228117638828,0.1661403477191925,0.2633463144302368,0.14890034284115028,0.16862653195858002,0.4318585693836212,0.2338689740420272,0.3323553502559662,0.13689391314983368,0.18113440772442102,0.0744968131184578,0.28437623381614685,0.20750169088322412,0.2034260779619217,103.10.30,103,2014
中山區B0888,3,30.72946424984395,2,1596.6141515174288,589215,669999,722963,711874,688800,0.37998461723327637,0.19964782983884133,0.32428574562072754,0.38500362634658813,0.19632436970870165,0.3288522958755493,0.4173286259174347,0.3061804697156984,0.3698696196079254,0.27254238724708557,0.2239452387060662,0.24653077125549316,0.34493550658226013,0.26506285421088227,0.3082001805305481,103.11.25,103,2014
中山區B0901,3,69.19711596525899,23,2130.2516209691903,11938735,13298996,14249203,14023096,13738635,0.3947734236717224,0.2583576276325303,0.36575785279273987,0.3970940113067627,0.25700725330596824,0.3666907548904419,0.4562632739543915,0.27223686358653826,0.4686731696128845,0.255645215511322,0.2879445856753038,0.2455698847770691,0.35595422983169556,0.280090724630921,0.3571215271949768,104.4.1,104,2015
中山區B0912,5,111.63064531733922,27,3245.793622933178,6636274,7455520,7906110,7750303,7588189,0.188935786485672,0.24490752617953682,0.11711873859167099,0.1943792700767517,0.2400121277141591,0.11623714119195938,0.23856613039970398,0.3355015509480608,0.1465027928352356,0.22200480103492737,0.23394827063460596,0.12811297178268433,0.23028546571731567,0.2847249107913334,0.13730788230895996,104.4.10,104,2015
中山區B0918,3,223.91490583983008,4,1100.0972983579122,2246903,2484959,2656702,2626182,2576934,0.3883107602596283,0.2707418895911561,0.3661520183086395,0.3897077739238739,0.2683396692865639,0.3615831434726715,0.3955383896827698,0.37281293000909577,0.3936889171600342,0.3541432321071625,0.2483102829022553,0.3485691547393799,0.37484079599380493,0.31056160645567554,0.37112903594970703,104.4.22,104,2015
中山區B0919,3,178.56652587542618,9,1097.8227842536696,3096000,3456000,3681000,3618000,4032000,0.14757561683654785,0.2134197821675957,0.23670965433120728,0.1507055014371872,0.21169857965809175,0.23000676929950714,0.22654104232788086,0.3532709844438744,0.25379806756973267,0.16889475286006927,0.25643118688341066,0.17521515488624573,0.19771790504455566,0.3048510856636425,0.2145066112279892,104.4.21,104,2015
中山區B0927,1,261.27383920810985,23,3472.1873367851945,6349000,7076000,7546000,7404000,7306000,0.3323553502559662,0.16481796767497725,0.20424702763557434,0.3372134268283844,0.16217319308720293,0.20972083508968353,0.43588170409202576,0.29595820603120554,0.2951885759830475,0.16109801828861237,0.2028057000256548,0.07416796684265137,0.29848986864089966,0.24938195302843016,0.18467827141284943,104.4.24,104,2015
中山區B0929,3,190.05557595225898,14,1682.4000149430292,7529991,8394274,8953594,8821516,8655316,0.206227108836174,0.1105277887911934,0.15867948532104492,0.20851272344589233,0.10848240315320569,0.15968234837055206,0.1954544335603714,0.24311402383562283,0.19690044224262238,0.11330783367156982,0.20218998530680785,0.10676586627960205,0.15438112616539001,0.22265200457121534,0.15183314681053162,104.4.24,104,2015
中山區B0930,5,71.50199336743583,6,1213.1922687390215,1498184,1694621,1801057,1768536,1732536,0.17714159190654755,0.1772908552370735,0.10135970264673233,0.1800009310245514,0.17628332206077849,0.10189612209796906,0.2651771306991577,0.37317676143386896,0.21623015403747559,0.21057677268981934,0.22724304405625392,0.13411152362823486,0.23787695169448853,0.30020990274506143,0.17517083883285522,104.4.27,104,2015
中山區B0945,0,329.1814060415456,3,2540.349717170672,838000,913000,978000,957000,941000,0.276106059551239,0.4843319262075238,0.26643189787864685,0.2853347957134247,0.47033374536464767,0.2732933759689331,0.23317396640777588,0.3816918161251953,0.24610397219657898,0.16688434779644012,0.2170207803717611,0.2012244313955307,0.2000291645526886,0.2993562982484782,0.22366419434547424,104.5.21,104,2015
中山區B0955,0,302.4782642870094,12,3475.7614036388127,3024000,3432000,3672000,3636000,3564000,0.23649509251117706,0.3117102409217063,0.18672014772891998,0.24035030603408813,0.3046085313804604,0.18769270181655884,0.29353034496307373,0.23149007626466403,0.2692492604255676,0.17047367990016937,0.3111248454882571,0.1510833352804184,0.23200201988220215,0.27130746087646057,0.2101663053035736,104.6.4,104,2015
中山區B0957,0,306.364432982514,4,744.1016394095362,2178618,2430047,2589821,2568908,2534049,0.33781513571739197,0.15121160528954916,0.3036896288394928,0.3382699489593506,0.1505399165053525,0.30569303035736084,0.4301163852214813,0.19005527438953287,0.43310633301734924,0.2446579784154892,0.2976001119481307,0.2661706805229187,0.33738717436790466,0.2438276931688318,0.34963852167129517,104.6.15,104,2015
中山區B0979,2,73.52477993548355,6,1618.2206442591696,1781249,1985249,2117249,2090437,2051625,0.32577139139175415,0.1311588963780115,0.2557898163795471,0.3295309841632843,0.12743895328497798,0.25641486048698425,0.4130256175994873,0.16822772115586446,0.3497422933578491,0.1766798049211502,0.23694288313081605,0.15622827410697937,0.29485270380973816,0.20258530214334025,0.25298529863357544,104.8.7,104,2015
中山區B0982,6,95.55483648072504,9,1209.0887019194952,4357448,4855776,5497695,5412670,5305622,0.2425193041563034,0.18644727942719874,0.1800009310245514,0.24514774978160858,0.18449518389812722,0.18082422018051147,0.24991486966609955,0.14032698183175127,0.2816171944141388,0.20011195540428162,0.19360729528651727,0.15027403831481934,0.22501340508460999,0.16696713855913425,0.21594561636447906,104.8.27,104,2015
中山區B0983,3,95.18002944502597,12,1086.7557926533914,2710000,3704000,3959000,3886000,3812000,0.2643072009086609,0.16644121557011918,0.19364461302757263,0.2665554881095886,0.16438650092123983,0.20049676299095154,0.3332882523536682,0.24511976117732118,0.3123866021633148,0.21854141354560852,0.1484105697693402,0.18257106840610504,0.27591484785079956,0.19676516547333067,0.24747884273529053,104.8.27,104,2015
中山區B0984,7,169.91996460710703,15,1134.7935483842348,4072907,4580834,4890145,4800145,4710145,0.1252489686012268,0.15963103761923642,0.04346852749586105,0.12684190273284912,0.1580007929659258,0.03669099882245064,0.25693029165267944,0.40777573057816546,0.2135690450668335,0.1222217008471489,0.26688900809291694,0.05398232117295265,0.18957599997520447,0.3373323693355412,0.13377568125724792,104.8.27,104,2015
中山區B0988,6,31.08687226381935,7,1496.7083282227331,3320685,3700149,4109037,4057531,3981127,0.1918487697839737,0.10716468036476433,0.24634185433387756,0.19389882683753967,0.10491872099260677,0.2528558373451233,0.4444177448749542,0.13597033374536463,0.47499826550483704,0.268314003944397,0.21312591832450964,0.2917041778564453,0.3563658595085144,0.17454812603493713,0.38335120677948,104.9.9,104,2015
中山區B0991,3,138.10865689591435,12,1855.3945790904645,6390879,7102541,7971388,7863458,7709928,0.34670335054397583,0.20700841943232967,0.2774517834186554,0.34863680601119995,0.20608018284861349,0.28091517090797424,0.4373953342437744,0.26408330806726216,0.41210904717445374,0.2441868633031845,0.27759171583832826,0.2111085206270218,0.34079110622406006,0.2708375119527952,0.31160879135131836,104.10.7,104,2015
中山區B0995,0,301.86546376096004,14,1714.631552787424,4306900,4853722,5169819,5092133,5000447,0.13704083859920502,0.14441308860228094,0.16450078785419464,0.13931012153625488,0.14101033187956247,0.1665181815624237,0.32928377389907837,0.22237330037082817,0.39258575439453125,0.2431979775428772,0.21667094246332533,0.2587844431400299,0.2862408757209778,0.21952212141707675,0.3256850838661194,104.10.23,104,2015
中山區B1004,4,37.00188322201877,42,3771.055957890001,10814522,12255028,12967762,12707616,12455616,0.192597433924675,0.21269445157077219,0.1099027469754219,0.20160692930221558,0.1949693308766938,0.10548079758882523,0.1812976598739624,0.37804184061384893,0.12398255616426468,0.17203162610530853,0.20695477761970285,0.07688038051128387,0.17666465044021606,0.2924983091167759,0.10043147206306458,104.12.18,104,2015
中山區B1021,1,229.90082392612808,5,3079.7625391357788,1391803,1547702,1652180,1619643,1590240,0.23989318311214447,0.43503510040347976,0.19370058178901672,0.24324695765972137,0.436453110059006,0.20348438620567322,0.21115516126155853,0.37453413251859974,0.21998274326324463,0.21383725106716156,0.15396366350257715,0.1968771070241928,0.21249620616436005,0.26424889801058843,0.20842993259429932,105.4.21,105,2016
中山區B1022,8,85.0619556168444,16,1974.2237151597733,4583182,5148090,5555546,5432454,5341364,0.18239149451255798,0.3212351610420505,0.21061408519744873,0.1851225644350052,0.3183105161275276,0.20441262423992157,0.3239428997039795,0.29508594351283907,0.2609300911426544,0.19625206291675568,0.19388949786598875,0.1853441298007965,0.260097473859787,0.2444877206894139,0.22313711047172546,105.4.21,105,2016
中山區B1023,0,329.1814060415456,3,2540.349717170672,838000,913000,978000,957000,941000,0.276106059551239,0.4843319262075238,0.26643189787864685,0.2853347957134247,0.47033374536464767,0.2732933759689331,0.23317396640777588,0.3816918161251953,0.24610397219657898,0.16688434779644012,0.2170207803717611,0.2012244313955307,0.2000291645526886,0.2993562982484782,0.22366419434547424,105.4.26,105,2016
中山區B1026,0,329.1814060415456,3,2540.349717170672,838000,913000,978000,957000,941000,0.276106059551239,0.4843319262075238,0.26643189787864685,0.2853347957134247,0.47033374536464767,0.2732933759689331,0.23317396640777588,0.3816918161251953,0.24610397219657898,0.16688434779644012,0.2170207803717611,0.2012244313955307,0.2000291645526886,0.2993562982484782,0.22366419434547424,105.5.30,105,2016
中山區B1035,3,188.757877592306,12,1091.771136096809,3336000,3804000,4080000,4020000,3960000,0.14489120244979858,0.1650185414091471,0.13768687844276428,0.1485481709241867,0.16643655106467337,0.14650745689868927,0.5436947345733643,0.1406091844112228,0.45185530185699463,0.20338410139083862,0.19737854793945472,0.20574434101581573,0.37353941798210144,0.16899386617533876,0.3287998139858246,105.8.22,105,2016
中山區B1041,5,190.67893413957282,12,1598.025320849988,4764299,5308849,5655874,5580140,5480778,0.4205774664878845,0.18963080439396413,0.30058538913726807,0.42227768898010254,0.18732653870373395,0.31176620721817017,0.35039064288139343,0.4431443431210206,0.3535228669643402,0.31716305017471313,0.3124518972875901,0.2707325518131256,0.3337768316268921,0.37779812020430537,0.3121277093887329,105.9.13,105,2016
中山區B1042,4,13.623845113674777,39,4637.60003960392,9798102,11104124,11749774,11514245,11286245,0.18094083666801453,0.24154908225855354,0.10514961183071136,0.18634699285030365,0.2368799123072976,0.1019054502248764,0.21420341730117798,0.3585908529048208,0.12898990511894226,0.1788744479417801,0.1799682813629685,0.07443851232528687,0.19653892517089844,0.26927956713389467,0.10171420872211456,105.9.30,105,2016
中山區B1045,3,41.357829305856846,18,2894.485655145497,6480576,7335329,7917816,7785959,7645242,0.32908084988594055,0.1685239172516734,0.2767917513847351,0.3322667181491852,0.16467336800615714,0.2820183336734772,0.456788033246994,0.2827879749049607,0.38655921816825867,0.2293933779001236,0.20243253958998997,0.19148728251457214,0.3430907130241394,0.24261025724747534,0.2890232503414154,105.10.7,105,2016
中山區B1048,2,136.64469875727724,1,815.5381056081351,321996,359176,383186,380036,373543,0.2759661376476288,0.23698719593255124,0.2356228232383728,0.27730485796928406,0.23509573897427524,0.23674464225769043,0.39812254905700684,0.22759521421741258,0.3607575297355652,0.20866897702217102,0.1816311775543998,0.22660867869853973,0.30339574813842773,0.2046131958859062,0.29368311166763306,105.11.2,105,2016
中山區B1064,1,215.9730739932684,5,779.4768444854437,1350000,1540000,1665000,1635000,1600000,0.43909788131713867,0.42505772325489194,0.3983394503593445,0.44124355912208557,0.4192597429857499,0.39858198165893555,0.441005676984787,0.267796254402127,0.4409123659133911,0.22782844305038452,0.36420458520885324,0.3052872121334076,0.33441704511642456,0.3160004198054901,0.37309980392456055,106.3.22,106,2017
中山區B1069,0,313.3153185324873,7,1430.5747545362394,1764000,2002000,2142000,2121000,2079000,0.2479301244020462,0.28460479977610376,0.22344380617141724,0.25022274255752563,0.279096018844602,0.22387060523033142,0.3253399133682251,0.24003078573594233,0.3325839042663574,0.1711103916168213,0.28343400890920545,0.17334701120853424,0.2482251524925232,0.2617323973225739,0.25296545028686523,106.5.24,106,2017
中山區B1076,3,188.56342984437663,2,904.7041470467695,742516,833062,889935,879099,866589,0.1820976287126541,0.18171047414697858,0.1591809093952179,0.1850292682647705,0.18046505119294726,0.1532103419303894,0.3495510518550873,0.23358210695710988,0.27509620785713196,0.20890453457832336,0.14511976117732117,0.1785292774438858,0.2792277932167053,0.18935093406721554,0.22681275010108948,106.8.16,106,2017
中山區B1078,4,171.9679174089791,12,1463.2353457505258,3611877,4035695,4290137,4214011,4160509,0.44715815782546997,0.15377008652657603,0.2814235985279083,0.4502483904361725,0.14998017585185533,0.28233084082603455,0.4068661630153656,0.11675956806679573,0.3116985857486725,0.34193623065948486,0.21263148074725377,0.2907852828502655,0.3744012117385864,0.16469552440702476,0.301241934299469,106.8.31,106,2017
中正區B0612,3,56.58633196548642,20,2409.4707376152082,9447248,10608613,11512361,11296020,11090976,0.047920797020196915,0.2841220234624624,0.10524056851863861,0.04968398064374924,0.2845464934580311,0.09794995188713074,0.15609067678451538,0.3627166079716398,0.14213913679122925,0.1834876537322998,0.24607598479371226,0.09268605709075928,0.1697891652584076,0.304396296382676,0.11741259694099426,101.7.12,101,2012
中正區B0621,1,274.7433714989729,17,2198.2394056064954,3507822,3914062,4164658,4088599,4043895,0.16862420737743378,0.32691186416960144,0.1530657410621643,0.17327004671096802,0.3214240735126058,0.15453973412513733,0.18689973652362823,0.22534459033980922,0.14018703997135162,0.3225015699863434,0.26861254285514374,0.18875853717327118,0.2547006607055664,0.24697856659747647,0.1644727885723114,101.7.27,101,2012
